2823, 0
7014, 0
1986, 0
650, 0
10989, 2
1620, 0
15189, 0
20868, 0
349, 0
3816, 0
342, 0
860, 0
12094, 0
5533, 0
15925, 0
2931, 0
2034, 0
331, 0
48245, 2
8284, 0
229, 0
1839, 0
8399, 0
2868, 0
3217, 0
3109, 0
4747, 0
609, 0
2266, 0
16741, 0
57541, 1
3596, 0
1388, 0
8773, 0
3088, 0
3057, 0
9252, 2
64458, 0
973, 0
1153, 0
341020, 7
2519, 0
1329, 0
3061, 0
1843, 1
393, 0
2237, 0
8405, 0
2374, 0
5924, 0
787, 0
7074, 1
7316, 0
3702, 0
565, 0
1504, 0
2336, 0
4379, 0
853, 0
3815, 3
851, 0
4796, 0
3196, 0
378, 1
14102, 0
26759, 0
10702, 0
2899, 0
4383, 0
654, 0
73070, 2
351, 1
26814, 0
1668, 0
3117, 1
664, 0
2795, 0
427, 0
951, 0
193935, 5
30977, 0
3932, 0
16830, 0
8696, 0
46784, 0
2113, 0
6486, 0
29343, 0
1253, 0
106, 0
896, 0
52718, 0
533, 0
1118, 0
10768, 2
1747, 0
2723, 0
1878, 0
572, 0
2234, 0
1578, 0
5971, 0
11536, 0
1989, 0
33778, 1
49722, 0
45143, 6
2415, 0
9031, 0
101, 0
334, 0
2984, 0
2210, 0
42828, 1
891, 0
4340, 0
9650, 0
6838, 0
19822, 0
9159, 0
1333, 0
6062, 0
1987, 0
41287, 0
1949, 0
5456, 0
2746, 0
55030, 1
2120, 0
3952, 0
20612, 0
14236, 0
61043, 5
2466, 0
3228, 0
1000, 0
5863, 0
5891, 0
13851, 0
3948, 1
3516, 0
3658, 0
8056, 0
45783, 1
67512, 0
1166, 0
15148, 0
3799, 0
2002, 0
10196, 1
4778, 1
2088, 1
808, 0
49833, 0
16150, 0
2302, 0
18640, 3
43838, 0
53313, 2
5901, 1
839, 0
76215, 0
53890, 1
8421, 0
4496, 0
1843, 0
6704, 0
2107, 0
2663, 0
893, 0
584, 0
1288, 0
3532, 0
5506, 0
9050, 0
5860, 0
4418, 0
61, 0
5699, 0
529, 0
5190, 0
12667, 0
23014, 0
45918, 0
1050, 0
1269, 0
1042, 0
2286, 0
1307, 0
6329, 0
3520, 0
2666, 0
88660, 8
9326, 0
2029, 0
8781, 1
14621, 1
1789, 0
1166, 0
3053, 0
80176, 3
1297, 0
63764, 6
1836, 0
401, 0
2705, 0
761, 0
2823, 1
1923, 0
243, 0
5644, 0
20109, 2
4080, 1
4669, 0
5547, 0
860, 0
12879, 0
4185, 0
24774, 0
3076, 0
1701, 0
2026, 0
3166, 0
3028, 0
858, 0
1194, 0
16002, 0
5095, 0
1453, 0
877, 1
1039, 0
3643, 0
3231, 0
3855, 0
2923, 0
4699, 0
116, 0
1034, 0
3771, 0
1600, 0
8011, 0
2747, 0
3966, 0
1650, 0
7536, 0
709, 0
2076, 0
890, 0
17438, 0
9010, 0
3212, 0
636, 0
1961, 0
30896, 0
4380, 0
9364, 2
1343, 0
9277, 1
2336, 0
31239, 1
686, 0
755, 0
568, 0
60577, 2
2581, 0
2778, 0
13163, 0
4673, 0
3908, 0
847, 0
20578, 0
160, 0
53238, 0
20722, 0
27621, 0
1080, 0
2481, 0
4596, 0
1475, 1
1690, 0
247, 0
7362, 0
1345, 0
3560, 0
13756, 0
1971, 0
363, 0
341985, 18
2122, 0
13934, 2
4444, 0
3988, 0
1134, 0
48491, 1
2403, 0
12040, 0
2893, 0
11102, 1
2617, 0
661, 0
5446, 1
1653, 0
4361, 0
9363, 0
79996, 0
945, 0
12618, 0
2680, 0
2401, 0
1322, 0
2604, 0
7738, 0
1288, 0
1341, 0
80614, 1
4617, 0
84243, 1
21880, 0
16330, 3
1745, 0
983, 1
64466, 1
2736, 0
2407, 0
15539, 0
10289, 0
5062, 1
18557, 0
46838, 0
206, 0
676, 0
7280, 0
530, 0
1070, 0
5487, 1
2059, 0
2129, 0
1507, 0
1589, 0
14865, 3
2365, 0
6369, 0
16221, 0
966, 0
9334, 0
3971, 0
2305, 1
4360, 0
2462, 0
2844, 1
2391, 0
4083, 0
3016, 0
757, 0
8786, 0
46457, 4
8327, 0
2030, 0
11986, 0
1280, 0
806, 0
8346, 0
1630, 0
1483, 0
43612, 0
4482, 1
29601, 2
2378, 0
1755, 0
49402, 2
517, 0
3249, 0
2544, 0
17152, 0
4642, 0
3009, 0
1129, 0
3405, 0
3350, 0
957, 0
1846, 0
9590, 0
38476, 1
1512, 0
3534, 0
688, 0
453, 0
4096, 0
15529, 0
781, 0
10652, 0
35330, 0
4510, 0
7675, 2
3229, 0
1905, 0
6056, 1
9916, 0
11179, 1
892, 0
44047, 1
11639, 0
73465, 2
2579, 1
1084, 0
1725, 0
128958, 4
11871, 0
199256, 2
159, 0
90, 0
14488, 0
2126, 0
3927, 1
906, 0
2352, 0
2130, 0
26021, 0
289, 0
8987, 0
6373, 0
931, 1
2753, 0
1341, 0
11061, 1
2339, 0
1896, 0
2858, 0
3723, 0
15785, 0
41606, 1
30884, 1
11462, 0
4147, 0
3219, 0
1127, 1
20220, 0
35199, 1
4740, 0
17559, 0
971, 1
6265, 0
17503, 0
717, 1
663, 0
4841, 0
5103, 1
3661, 0
1774, 0
2559, 0
2433, 0
4794, 0
1159, 0
2875, 0
3035, 0
6020, 0
5201, 0
8454, 1
8947, 0
33296, 1
1868, 0
2188, 0
5967, 0
4176, 0
954, 0
21112, 0
3451, 1
14767, 1
1130, 0
1981, 0
3886, 0
691, 1
4357, 1
16951, 1
5356, 0
2857, 0
1401, 0
2191, 0
3991, 0
966, 0
2043, 0
2320, 0
1282, 0
13718, 0
7770, 0
9280, 0
873, 0
2777, 0
839, 0
1126, 0
1398, 0
1719, 0
2626, 1
1403, 0
4794, 0
17036, 0
647469, 32
2691, 0
27955, 0
709, 0
8060, 0
4002, 0
19990, 0
27858, 1
1559, 0
1875, 0
15941, 0
6524, 0
410, 0
2745, 0
420, 0
46446, 1
913, 0
1660, 0
2369, 0
11591, 1
20317, 1
3804, 0
15727, 0
7414, 0
4978, 0
6610, 0
6480, 0
723, 0
11893, 0
2125, 0
17587, 0
928, 0
4168, 0
8283, 0
1207, 0
273842, 12
12516, 0
1941, 0
1635, 1
720, 0
16619, 0
71002, 1
610, 0
22175, 0
1449, 0
3295, 0
3316, 0
6246, 0
1782, 0
6289, 0
677, 0
1092, 0
3278, 0
864, 0
2593, 1
10107, 1
5558, 0
2612, 0
2351, 0
3854, 0
2413, 0
2338, 0
1288, 0
16901, 0
768, 0
1004, 0
6669, 1
17284, 1
2189, 0
2947, 0
1550, 0
1813, 0
70878, 2
1497, 1
9330, 1
5448, 0
21575, 2
21921, 0
2654, 0
5629, 0
3954, 0
1145, 0
9340, 1
669, 0
154447, 10
7422, 0
87938, 0
50178, 0
4338, 1
13090, 0
2793, 0
1657, 0
68861, 1
200, 0
1462, 0
14082, 1
3096, 0
6085, 0
704, 0
27813, 2
892, 0
9355, 0
32723, 0
5173, 0
1207, 0
1754, 0
6450, 0
2016, 0
41992, 0
7484, 0
3086, 0
1165, 0
3522, 0
33213, 1
1598, 0
15381, 0
391, 0
1497, 0
2403, 0
66979, 1
33053, 0
45744, 1
16527, 0
35288, 0
4376, 1
2289, 0
5026, 0
2104, 0
2153, 0
2028, 0
905, 1
2713, 0
1654, 0
45826, 1
15267, 0
5149, 0
4898, 1
4702, 0
7650, 0
5473, 0
3908, 1
73366, 0
5550, 0
7891, 0
3002, 0
2180, 0
4154, 0
33719, 0
11464, 1
45648, 0
13957, 0
85086, 5
2191, 0
3624, 0
6946, 0
3692, 0
1498, 0
644, 0
996, 0
37382, 0
15033, 0
24223, 0
1818, 0
68083, 0
39868, 1
4060, 0
1796, 0
13166, 0
2643, 0
829, 0
59765, 3
2385, 0
2921, 0
13507, 0
27155, 1
18384, 0
5485, 0
191876, 14
77686, 1
1079, 0
6600, 0
24446, 0
1385, 0
5676, 0
2057, 0
2495, 0
1321, 0
6650, 0
4946, 0
2506, 0
17406, 0
2215, 0
10943, 1
11466, 1
1212, 0
986, 0
257, 0
727, 0
2576, 0
1192, 0
71283, 1
1521, 0
605, 0
746, 0
7020, 0
24267, 0
35111, 1
9684, 0
4575, 0
1615, 0
3258, 0
1208, 0
1359, 1
339, 0
7577, 0
7364, 0
13112, 0
533, 0
1821, 0
2113, 0
2692, 1
308, 1
2113, 1
2914, 0
110781, 0
1594, 0
266, 1
256, 0
3128, 0
1059, 0
1470, 0
5898, 0
57403, 1
889, 0
3593, 0
2804, 0
1667, 0
59266, 3
24115, 0
1426, 0
42214, 1
10697, 1
2811, 0
20071, 0
26872, 0
424, 0
1552, 0
1193, 0
37444, 1
2797, 0
33110, 0
4519, 1
2580, 0
2215, 0
2105, 0
2660, 3
3918, 0
7123, 0
9189, 0
1878, 0
4811, 0
6053, 0
10095, 2
1110, 0
709, 0
946, 0
60597, 0
35241, 1
36654, 0
9713, 1
27489, 1
1647, 0
4112, 0
3066, 0
536, 0
146260, 1
682, 0
12100, 1
4851, 1
37819, 0
752, 0
417, 1
1498, 0
1454, 0
8281, 0
1560, 0
9328, 0
175, 0
607, 0
647, 0
438, 0
3828, 0
8468, 0
6951, 0
23692, 1
14498, 0
27450, 0
356, 0
5188, 0
1710, 0
471, 0
158390, 17
2426, 0
836, 0
4502, 1
9703, 0
8910, 0
9671, 0
925, 0
5265, 0
4676, 0
13829, 0
4221, 0
24290, 0
5356, 0
5119, 0
1505, 0
1325, 0
7763, 0
573, 1
3505, 1
760, 0
4530, 1
3530, 0
18779, 1
2764, 0
99296, 2
11311, 0
6943, 1
3791, 0
88431, 2
4163, 0
154221, 5
215386, 4
39214, 0
52239, 1
9036, 1
1235, 0
13396, 0
46273, 0
1525, 0
4751, 0
511, 0
7981, 0
11940, 0
28203, 0
123149, 4
3409, 1
15221, 2
7112, 0
9315, 1
14688, 0
9344, 0
11312, 0
3487, 0
10336, 0
1385, 0
1074, 0
930, 0
1300, 0
396, 0
8621, 0
38669, 1
23011, 0
1652, 0
2839, 0
2399, 0
5231, 1
10429, 1
11953, 0
6456, 0
12399, 1
2586, 0
3186, 0
67594, 0
1837, 0
258, 0
216, 0
453, 0
2011, 0
1758, 0
2356, 0
1084, 0
15319, 0
47094, 0
1073, 0
25868, 0
2405, 0
3354, 0
26515, 0
4223, 0
18493, 0
29543, 1
7880, 0
23149, 0
5289, 0
1722, 0
3961, 0
14012, 0
8959, 0
38836, 2
2308, 0
20665, 0
1338, 0
6547, 0
519, 0
2226, 0
253, 0
427, 0
2089, 0
612, 0
1306, 0
983, 0
6280, 0
1183, 0
43733, 1
81160, 0
1074, 0
2026, 0
216, 0
7852, 1
30891, 0
10362, 0
2287, 0
7662, 0
11808, 0
6666, 0
541, 0
6422, 0
4473, 0
2388, 0
1687, 0
142011, 4
1664, 0
1488, 0
9865, 0
922, 0
8142, 1
3910, 0
2922, 0
568, 0
16217, 0
2452, 0
11351, 0
1029, 0
914, 0
1285, 1
6055, 0
7929, 0
4397, 0
5236, 0
273, 0
1289, 0
79429, 1
750, 0
645, 0
669, 0
4654, 0
10669, 0
40780, 1
46590, 4
2261, 1
12133, 0
5474, 0
8120, 1
2615, 0
763, 0
326, 0
13114, 0
1505, 0
2542, 0
1385, 0
57219, 1
4065, 0
4701, 0
826, 0
1679, 0
2989, 0
11648, 0
54155, 1
5342, 0
1323, 0
6558, 0
6382, 0
23854, 0
1677, 0
853, 0
4694, 0
64915, 2
3797, 0
3752, 0
2931, 1
3471, 0
2950, 1
5432, 0
5280, 0
930, 1
7589, 1
4918, 0
13078, 0
2358, 0
3485, 0
1556, 0
825, 0
16339, 0
1457, 0
1589, 0
15206, 0
1454, 1
3623, 0
1094, 0
3061, 0
3324, 0
37158, 0
10409, 0
6565, 0
2682, 1
2891, 0
7062, 0
774, 0
26405, 2
1787, 0
20151, 0
2707, 0
1161, 0
2037, 0
1127, 0
114712, 4
4971, 0
7510, 0
2107, 0
2015, 0
26667, 1
19238, 2
2143, 0
20270, 0
55440, 1
16529, 1
11459, 0
344, 0
5108, 0
1516, 0
1552, 0
3071, 0
7351, 1
2450, 0
8735, 1
5991, 0
869, 0
3373, 0
41811, 0
2163, 0
1733, 0
3953, 0
11903, 0
33269, 1
5047, 0
2645, 0
634, 0
811, 0
17890, 0
9493, 0
2156, 0
440, 0
6998, 0
2100, 0
4196, 0
4657, 0
7466, 0
45555, 1
1256, 0
1152, 0
13577, 0
1456, 0
2041, 0
20806, 0
786, 0
5800, 0
863, 0
8973, 0
9961, 0
12040, 0
9634, 1
919, 0
25123, 0
15457, 0
3516, 0
5991, 0
15244, 1
